Open,High,Low,Close,Volume
4676.39990234375,4676.7998046875,4676.10009765625,4676.2998046875,43
4676.2998046875,4676.39990234375,4674.60009765625,4675.60009765625,57
4675.5,4676.89990234375,4675.5,4675.89990234375,38
4676.2998046875,4676.7998046875,4675.7001953125,4676.7001953125,47
4676.60009765625,4676.7001953125,4675.2998046875,4676.0,49
4675.89990234375,4677.2998046875,4675.7001953125,4676.0,46
4676.39990234375,4677.5,4676.39990234375,4677.2998046875,38
4676.7998046875,4677.89990234375,4676.2998046875,4676.5,42
4676.2001953125,4676.2998046875,4674.89990234375,4674.89990234375,61
4675.0,4675.2001953125,4674.5,4674.7998046875,27
4674.39990234375,4674.60009765625,4674.0,4674.2001953125,45
4674.5,4674.5,4673.7001953125,4673.7001953125,22
4673.39990234375,4673.5,4672.60009765625,4673.5,42
4673.39990234375,4673.7001953125,4673.10009765625,4673.5,42
4673.5,4674.60009765625,4673.5,4673.7998046875,42
4673.89990234375,4674.0,4672.60009765625,4673.7998046875,32
4674.0,4674.89990234375,4673.89990234375,4674.10009765625,465
4674.0,4674.60009765625,4673.89990234375,4674.10009765625,39
4674.39990234375,4677.2001953125,4674.0,4676.2998046875,331
4676.2001953125,4676.2998046875,4675.2001953125,4676.10009765625,157
4675.7998046875,4676.60009765625,4675.7001953125,4676.2998046875,53
4676.5,4678.7001953125,4676.2998046875,4678.39990234375,160
4678.2998046875,4678.7998046875,4677.60009765625,4678.0,63
4677.7998046875,4678.5,4677.2001953125,4677.39990234375,37
4676.5,4676.7998046875,4674.2998046875,4674.60009765625,57
4674.39990234375,4674.5,4672.39990234375,4672.89990234375,51
4673.0,4673.10009765625,4672.10009765625,4672.2001953125,69
4672.7001953125,4673.2998046875,4672.39990234375,4672.5,32
4672.2998046875,4674.0,4672.2998046875,4673.7001953125,48
4673.60009765625,4674.2001953125,4673.10009765625,4674.0,38
4673.89990234375,4677.39990234375,4673.89990234375,4677.2001953125,78
4676.89990234375,4677.10009765625,4675.5,4676.5,74
